id,Title,bodyPart,target,Equipment,secondaryMuscles,instructions,Desc,difficulty,category,updated_at,gifUrl,exercise_type
3123,resistance band seated biceps curl,upper arms,biceps,resistance band,"[""forearms""]","[""Sit on a chair or bench with your back straight and feet flat on the ground."",""Hold the resistance band with an underhand grip, palms facing up, and arms extended down by your sides."",""Keeping your upper arms stationary, exhale and curl the resistance band up towards your shoulders."",""Pause for a moment at the top, squeezing your biceps."",""Inhale and slowly lower the resistance band back to the starting position."",""Repeat for the desired number of repetitions.""]","The resistance band seated biceps curl is an upper arm exercise that targets the biceps using a resistance band while seated, making it accessible and safe for most fitness levels.",beginner,strength,2026-01-03 11:55:56.890115+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3123.gif,W
3124,resistance band seated chest press,chest,pectorals,resistance band,"[""shoulders"",""triceps""]","[""Sit on a chair or bench with your back straight and feet flat on the ground."",""Hold the resistance band handles in each hand, with your palms facing down and elbows bent at a 90-degree angle."",""Extend your arms forward, pushing the resistance band away from your chest."",""Pause for a moment at the end of the movement, then slowly return to the starting position."",""Repeat for the desired number of repetitions.""]","The resistance band seated chest press is a chest-focused exercise performed while sitting, using a resistance band to provide tension. It targets the pectoral muscles and also works the shoulders and triceps. This movement is performed by pressing the band forward from the chest while seated, making it accessible and safe for most fitness levels.",beginner,strength,2026-01-03 11:55:57.113602+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3124.gif,W
3132,potty squat with support,upper legs,glutes,body weight,"[""quadriceps"",""hamstrings"",""calves""]","[""Stand with your feet shoulder-width apart, toes pointing slightly outward."",""Hold onto a stable support, such as a chair or wall, for balance."",""Lower your body down into a squat position by bending your knees and pushing your hips back."",""Keep your chest up and your back straight throughout the movement."",""Pause for a moment at the bottom, then push through your heels to return to the starting position."",""Repeat for the desired number of repetitions.""]","The potty squat with support is a bodyweight exercise targeting the glutes, performed with the assistance of a stable support for balance. It is suitable for those developing lower body strength and proper squat mechanics.",beginner,strength,2026-01-03 11:55:57.298371+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3132.gif,BW
3142,smith sumo squat,upper legs,glutes,smith machine,"[""quadriceps"",""hamstrings"",""calves""]","[""Set up the smith machine with the barbell at hip height."",""Stand with your feet wider than shoulder-width apart, toes pointing outwards."",""Position yourself under the barbell, resting it on your upper back and shoulders."",""Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees."",""Lower yourself until your thighs are parallel to the ground, or as low as you can comfortably go."",""Pause for a moment at the bottom, then push through your heels to return to the starting position."",""Repeat for the desired number of repetitions.""]","The smith sumo squat is a lower body exercise performed on a smith machine, targeting the glutes with secondary emphasis on the quadriceps, hamstrings, and calves. The wide stance and guided bar path make it accessible for those developing squat technique and lower body strength.",beginner,strength,2026-01-03 11:55:57.516459+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3142.gif,M
3144,resistance band seated straight back row,back,upper back,resistance band,"[""biceps"",""shoulders""]","[""Sit on the floor with your legs extended and loop the resistance band around your feet."",""Hold the ends of the resistance band with your hands, palms facing each other."",""Keep your back straight and lean slightly back, engaging your core."",""Pull the resistance band towards your chest, squeezing your shoulder blades together."",""Pause for a moment at the top, then slowly release the tension and return to the starting position."",""Repeat for the desired number of repetitions.""]",The resistance band seated straight back row targets the upper back muscles and is performed seated on the floor with a resistance band looped around the feet. It emphasizes scapular retraction and upper back strength.,beginner,strength,2026-01-03 11:55:55.5844+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3144.gif,W
3145,push-up plus,chest,pectorals,body weight,"[""triceps"",""shoulders""]","[""Start in a high plank position with your hands slightly wider than shoulder-width apart and your body in a straight line from head to heels."",""Lower your body towards the ground by bending your elbows, keeping them close to your sides."",""Once your chest is just above the ground, push through your hands to extend your arms and lift your upper body up."",""At the top of the movement, protract your shoulder blades by pushing your upper back towards the ceiling."",""Pause for a moment, then reverse the movement by retracting your shoulder blades and lowering your body back down to the starting position."",""Repeat for the desired number of repetitions.""]","The push-up plus is a variation of the standard push-up that adds an extra movement at the top of the push-up by protracting the shoulder blades, which further engages the serratus anterior and improves shoulder stability.",intermediate,strength,2026-01-03 11:55:57.688519+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3145.gif,BW
3147,pelvic tilt,waist,abs,body weight,"[""lower back""]","[""Lie flat on your back with your knees bent and feet flat on the ground."",""Place your hands by your sides."",""Engage your abs and tilt your pelvis upward, pressing your lower back into the ground."",""Hold this position for a few seconds, focusing on contracting your abs."",""Release the tilt and return to the starting position."",""Repeat for the desired number of repetitions.""]",The pelvic tilt is a bodyweight exercise that targets the abdominal muscles and helps improve core stability and lower back health. It is often used in rehabilitation and as a foundational movement for beginners.,beginner,rehabilitation,2026-01-03 11:55:57.882279+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3147.gif,BW
3156,bodyweight standing close-grip one arm row,back,upper back,body weight,"[""biceps"",""forearms""]","[""Stand with your feet shoulder-width apart, knees slightly bent, and hold a dumbbell in one hand with a neutral grip."",""Bend forward at the hips, keeping your back straight and your core engaged."",""Pull the dumbbell up towards your chest, keeping your elbow close to your body and squeezing your shoulder blades together."",""Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position."",""Repeat for the desired number of repetitions, then switch sides.""]","The bodyweight standing close-grip one arm row is a unilateral exercise targeting the upper back, performed with body weight and focusing on pulling strength and stability.",intermediate,strength,2026-01-03 11:55:58.104805+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3156.gif,W
3158,bodyweight standing close-grip row,back,upper back,body weight,"[""biceps"",""forearms""]","[""Stand with your feet shoulder-width apart and knees slightly bent."",""Bend forward at the waist, keeping your back straight and your core engaged."",""Extend your arms straight in front of you, gripping the bar or handles with a close grip."",""Pull the bar or handles towards your body, squeezing your shoulder blades together."",""Pause for a moment at the top of the movement, then slowly release and return to the starting position."",""Repeat for the desired number of repetitions.""]","The bodyweight standing close-grip row targets the upper back using only body weight for resistance. It involves pulling a bar or handles towards the body while maintaining a bent-over position, focusing on squeezing the shoulder blades together.",beginner,strength,2026-01-03 11:55:58.327177+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3158.gif,W
3161,bodyweight standing one arm row (with towel),back,upper back,body weight,"[""biceps"",""forearms""]","[""Stand with your feet shoulder-width apart, knees slightly bent, and hold a towel with one hand."",""Bend forward at the hips, keeping your back straight and your core engaged."",""Pull the towel towards your chest, squeezing your shoulder blades together."",""Pause for a moment at the top, then slowly lower the towel back to the starting position."",""Repeat for the desired number of repetitions, then switch to the other arm.""]","A bodyweight exercise targeting the upper back, performed by pulling a towel with one arm while standing, engaging the biceps and forearms as secondary muscles.",beginner,strength,2026-01-03 11:55:58.793913+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3161.gif,BW
3162,bodyweight standing one arm row,back,upper back,body weight,"[""biceps"",""forearms""]","[""Stand with your feet shoulder-width apart, knees slightly bent, and hold a dumbbell in one hand."",""Bend forward at the hips, keeping your back straight and your core engaged."",""Let the dumbbell hang straight down in front of you, with your arm fully extended."",""Pull the dumbbell up towards your chest, keeping your elbow close to your body."",""Squeeze your shoulder blades together at the top of the movement."",""Lower the dumbbell back down to the starting position."",""Repeat for the desired number of repetitions, then switch sides.""]","The bodyweight standing one arm row is a unilateral exercise targeting the upper back, performed by hinging at the hips and pulling a weight toward the chest with one arm.",beginner,strength,2026-01-03 11:55:59.312595+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3162.gif,BW
3165,bodyweight standing row (with towel),back,upper back,body weight,"[""biceps"",""shoulders""]","[""Stand with your feet shoulder-width apart and hold a towel in front of you with both hands."",""Bend your knees slightly and hinge forward at the hips, keeping your back straight."",""Pull the towel towards your chest, squeezing your shoulder blades together."",""Pause for a moment at the top, then slowly release the tension and return to the starting position."",""Repeat for the desired number of repetitions.""]",The bodyweight standing row (with towel) is a back exercise that targets the upper back using a towel for resistance. It also engages the biceps and shoulders. The movement is performed by pulling the towel towards your chest while maintaining a strong posture.,beginner,strength,2026-01-03 11:55:59.873775+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3165.gif,W
3166,bodyweight standing row,back,upper back,body weight,"[""biceps"",""shoulders""]","[""Stand with your feet shoulder-width apart and knees slightly bent."",""Grasp a bar or handles with an overhand grip, palms facing down."",""Keep your back straight and core engaged."",""Pull the bar or handles towards your body, squeezing your shoulder blades together."",""Pause for a moment at the top of the movement."",""Slowly release and extend your arms back to the starting position."",""Repeat for the desired number of repetitions.""]","The bodyweight standing row is a back exercise that targets the upper back using only body weight for resistance. It also engages the biceps and shoulders as secondary muscles. The movement involves pulling a bar or handles towards the body while standing, focusing on squeezing the shoulder blades together.",beginner,strength,2026-01-03 11:56:00.071628+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3166.gif,W
3167,bodyweight squatting row (with towel),back,upper back,body weight,"[""biceps"",""shoulders""]","[""Stand with your feet shoulder-width apart, holding a towel in front of you with your palms facing down."",""Bend your knees and lower your body into a squat position, keeping your back straight and your chest up."",""As you lower into the squat, simultaneously pull the towel towards your chest, squeezing your shoulder blades together."",""Pause for a moment at the bottom of the squat, then slowly return to the starting position while extending your arms."",""Repeat for the desired number of repetitions.""]","The bodyweight squatting row (with towel) is a compound exercise that targets the upper back while also engaging the biceps and shoulders. It combines a squat with a rowing motion using a towel for resistance, making it a functional movement that develops strength and coordination.",beginner,strength,2026-01-03 11:56:00.606988+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3167.gif,W
3168,bodyweight squatting row,back,upper back,body weight,"[""biceps"",""shoulders""]","[""Stand with your feet shoulder-width apart, holding onto a sturdy object or suspension trainer with your arms extended."",""Lower your body into a squat position, keeping your back straight and your knees behind your toes."",""From the squat position, pull your body up towards the object or suspension trainer, squeezing your shoulder blades together."",""Pause for a moment at the top, then slowly lower your body back down to the starting position."",""Repeat for the desired number of repetitions.""]","The bodyweight squatting row is a compound exercise that targets the upper back while also engaging the biceps and shoulders. It combines a squatting motion with a rowing movement, requiring coordination and strength.",intermediate,strength,2026-01-03 11:56:00.785089+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3168.gif,W
3193,glute-ham raise,upper legs,hamstrings,body weight,"[""glutes"",""lower back""]","[""Adjust the glute-ham raise machine to fit your body."",""Position yourself face down on the machine with your ankles secured."",""Place your hands on your chest or cross them over your chest."",""Engage your hamstrings and glutes to lift your upper body up towards the ceiling."",""Continue lifting until your body is in a straight line from your head to your heels."",""Pause for a moment at the top, then slowly lower your body back down to the starting position."",""Repeat for the desired number of repetitions.""]","The glute-ham raise is a bodyweight exercise that primarily targets the hamstrings, with secondary emphasis on the glutes and lower back. It is performed on a glute-ham raise machine and requires significant strength and control to execute properly.",advanced,strength,2026-01-03 11:56:01.006168+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3193.gif,BW
3194,frankenstein squat,upper legs,glutes,barbell,"[""quadriceps"",""hamstrings"",""calves""]","[""Stand with your feet shoulder-width apart and hold the barbell in front of your body with straight arms."",""Keeping your back straight, lower your body by bending at the knees and hips, as if sitting back into a chair."",""Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go."",""Pause for a moment, then push through your heels to return to the starting position."",""Repeat for the desired number of repetitions.""]","The Frankenstein squat is a variation of the squat where the barbell is held in front of the body with straight arms, challenging the glutes, quadriceps, hamstrings, and calves. This exercise emphasizes posture, core stability, and lower body strength.",intermediate,strength,2026-01-03 11:56:01.165355+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3194.gif,W
3195,lever lying two-one leg curl,upper legs,hamstrings,leverage machine,"[""glutes""]","[""Adjust the machine to fit your body and sit on it with your back against the backrest."",""Place your legs on the lever pad, just above your ankles."",""Grasp the handles on the sides of the machine for support."",""Keeping your upper body still, exhale and curl your legs up towards your glutes."",""Pause for a moment at the top, then inhale and slowly lower your legs back to the starting position."",""Repeat for the desired number of repetitions.""]","The lever lying two-one leg curl is an isolation exercise targeting the hamstrings using a leverage machine. It involves curling the legs towards the glutes while lying on the machine, focusing on one leg at a time for increased intensity and muscle engagement.",intermediate,strength,2026-01-03 11:56:01.364732+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3195.gif,M
3200,lever bent-over row with v-bar,back,upper back,leverage machine,"[""biceps"",""forearms""]","[""Adjust the seat height and position yourself facing the machine."",""Grasp the v-bar with an overhand grip, keeping your back straight and your knees slightly bent."",""Pull the v-bar towards your abdomen, squeezing your shoulder blades together."",""Pause for a moment at the top of the movement, then slowly release the weight back to the starting position."",""Repeat for the desired number of repetitions.""]","The lever bent-over row with v-bar is a machine-based exercise targeting the upper back, with secondary emphasis on the biceps and forearms. It involves pulling a v-bar attachment towards the abdomen while maintaining a bent-over position, focusing on squeezing the shoulder blades together.",intermediate,strength,2026-01-03 11:56:01.498061+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3200.gif,M
3201,quarter sit-up,waist,abs,body weight,"[""hip flexors""]","[""Lie flat on your back with your knees bent and feet flat on the ground."",""Place your hands behind your head with your elbows pointing outwards."",""Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle."",""Pause for a moment at the top, then slowly lower your upper body back down to the starting position."",""Repeat for the desired number of repetitions.""]","The quarter sit-up is an abdominal exercise that involves lifting your upper body off the ground to about a 45-degree angle, focusing on engaging the abs with minimal hip flexor involvement.",beginner,strength,2026-01-03 11:56:01.674246+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3201.gif,BW
3202,half sit-up (male),waist,abs,body weight,"[""hip flexors""]","[""Lie flat on your back with your knees bent and feet flat on the ground."",""Place your hands behind your head with your elbows pointing outwards."",""Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle."",""Pause for a moment at the top, then slowly lower your upper body back down to the starting position."",""Repeat for the desired number of repetitions.""]","The half sit-up (male) is an abdominal exercise performed with body weight. It involves curling the upper body off the ground to a 45-degree angle, primarily targeting the abs and secondarily engaging the hip flexors.",beginner,strength,2026-01-03 11:56:01.847861+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3202.gif,BW
3203,prisoner half sit-up (male),waist,abs,body weight,"[""hip flexors""]","[""Lie flat on your back with your knees bent and feet flat on the ground."",""Place your hands behind your head with your elbows pointing outwards."",""Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle."",""Pause for a moment at the top, then slowly lower your upper body back down to the starting position."",""Repeat for the desired number of repetitions.""]","The prisoner half sit-up is an abdominal exercise performed with body weight, focusing on the abs and hip flexors. It involves lying on your back, hands behind your head, and curling your torso up to a 45-degree angle before lowering back down.",beginner,strength,2026-01-03 11:57:38.762489+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3203.gif,BW
3204,arms overhead full sit-up (male),waist,abs,body weight,"[""hip flexors"",""lower back""]","[""Lie flat on your back with your knees bent and feet flat on the ground."",""Extend your arms overhead, keeping them straight."",""Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is upright."",""Pause for a moment at the top, then slowly lower your upper body back down to the starting position."",""Repeat for the desired number of repetitions.""]","The arms overhead full sit-up is a bodyweight abdominal exercise where you lie on your back with arms extended overhead and perform a full sit-up, engaging the abs, hip flexors, and lower back.",intermediate,strength,2026-01-03 11:56:00.316864+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3204.gif,BW
3211,kneeling push-up (male),chest,pectorals,body weight,"[""triceps"",""shoulders""]","[""Start by kneeling on the ground with your hands shoulder-width apart, fingers pointing forward."",""Extend your legs behind you, resting on the balls of your feet, so that your body forms a straight line from head to heels."",""Engage your core and lower your body towards the ground by bending your elbows, keeping them close to your sides."",""Continue lowering until your chest is just above the ground, then push back up to the starting position by straightening your arms."",""Repeat for the desired number of repetitions.""]","The kneeling push-up (male) is a bodyweight exercise targeting the pectorals, with secondary emphasis on the triceps and shoulders. It is performed from a kneeling position, making it a less challenging variation of the standard push-up, suitable for building foundational upper body strength.",beginner,strength,2026-01-03 11:56:02.243765+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3211.gif,BW
3212,basic toe touch (male),upper legs,glutes,body weight,"[""hamstrings"",""calves""]","[""Stand with your feet shoulder-width apart and your arms by your sides."",""Bend forward at the waist, keeping your back straight and your knees slightly bent."",""Reach down towards your toes with your hands, keeping your legs as straight as possible."",""Pause for a moment at the bottom, then slowly return to the starting position."",""Repeat for the desired number of repetitions.""]","The basic toe touch is a bodyweight exercise that primarily targets the glutes, with secondary emphasis on the hamstrings and calves. It involves bending forward at the waist to reach towards the toes, providing a stretch to the posterior chain.",beginner,stretching,2026-01-03 11:56:02.48817+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3212.gif,BW
3213,side-to-side toe touch (male),waist,abs,body weight,"[""obliques"",""hip flexors""]","[""Stand with your feet shoulder-width apart and your arms extended to the sides."",""Bend at the waist to the right, reaching your right hand towards your right foot while keeping your left hand extended to the side."",""Return to the starting position and then bend at the waist to the left, reaching your left hand towards your left foot while keeping your right hand extended to the side."",""Repeat the side-to-side bending motion for the desired number of repetitions.""]","The side-to-side toe touch is a bodyweight exercise targeting the abs, obliques, and hip flexors. It involves bending at the waist to touch each foot alternately, promoting core engagement and flexibility.",beginner,mobility,2026-01-03 11:56:02.666559+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3213.gif,BW
3214,arms apart circular toe touch (male),upper legs,glutes,body weight,"[""hamstrings"",""quadriceps"",""calves""]","[""Stand with your feet shoulder-width apart and arms extended to the sides."",""Keeping your legs straight, bend forward at the waist and reach down towards your toes with your right hand."",""As you reach down, simultaneously lift your left leg straight up behind you, maintaining balance."",""Return to the starting position and repeat the movement with your left hand reaching towards your toes and your right leg lifting up behind you."",""Continue alternating sides for the desired number of repetitions.""]","The arms apart circular toe touch is a bodyweight exercise that targets the glutes, hamstrings, quadriceps, and calves. It involves bending forward at the waist to touch your toes with one hand while lifting the opposite leg behind you, alternating sides to challenge balance and flexibility.",intermediate,balance,2026-01-03 11:56:02.852252+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3214.gif,BW
3215,hands reversed clasped circular toe touch (male),upper legs,glutes,body weight,"[""hamstrings"",""quadriceps"",""calves""]","[""Stand with your feet shoulder-width apart and your arms extended to the sides."",""Bend forward at the waist, keeping your back straight and your knees slightly bent."",""Reach down with your hands and clasp them together behind your legs."",""Slowly raise your hands up and over your head in a circular motion, keeping your legs straight."",""Continue the circular motion until your hands touch your toes."",""Reverse the motion and bring your hands back down to the starting position."",""Repeat for the desired number of repetitions.""]","This exercise involves standing with feet shoulder-width apart, bending forward at the waist, clasping hands behind the legs, and performing a circular motion with the arms to touch the toes, targeting the glutes and stretching the lower body.",beginner,stretching,2026-01-03 11:56:03.075713+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3215.gif,BW
3216,chest tap push-up (male),chest,pectorals,body weight,"[""triceps"",""shoulders""]","[""Start in a high plank position with your hands slightly wider than shoulder-width apart and your body in a straight line."",""Lower your body towards the ground by bending your elbows, keeping them close to your sides."",""As you lower yourself, tap your chest with your right hand."",""Push yourself back up to the starting position."",""Repeat the movement, this time tapping your chest with your left hand."",""Continue alternating sides for the desired number of repetitions.""]","The chest tap push-up is a challenging bodyweight exercise that targets the pectorals while also engaging the triceps and shoulders. It requires strength, coordination, and balance as you momentarily support your body with one hand while tapping your chest with the other.",advanced,strength,2026-01-03 11:56:03.32399+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3216.gif,BW
3217,modified hindu push-up (male),chest,pectorals,body weight,"[""triceps"",""shoulders"",""core""]","[""Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet hip-width apart."",""Lower your body towards the ground, bending your elbows and keeping your core engaged."",""As you lower your body, shift your weight back and lift your hips up towards the ceiling, creating an inverted V shape with your body."",""Continue to lower your body until your chest is just above the ground, then reverse the movement, pushing your hips back down and extending your arms to return to the starting position."",""Repeat for the desired number of repetitions.""]","The modified Hindu push-up is a bodyweight exercise that targets the pectorals while also engaging the triceps, shoulders, and core. It involves a dynamic movement pattern that combines elements of a push-up with a downward dog-like position, challenging both strength and mobility.",intermediate,strength,2026-01-03 11:56:03.544213+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3217.gif,BW
3218,hands clasped circular toe touch (male),upper legs,glutes,body weight,"[""hamstrings"",""quadriceps"",""calves""]","[""Stand with your feet shoulder-width apart and your hands clasped together in front of your chest."",""Bend your knees slightly and hinge forward at the hips, keeping your back straight."",""Lower your hands towards your toes in a circular motion, reaching as far as you can without straining."",""Pause for a moment at the bottom, then slowly return to the starting position."",""Repeat for the desired number of repetitions.""]","The hands clasped circular toe touch is a bodyweight exercise that targets the glutes and also engages the hamstrings, quadriceps, and calves. It involves hinging at the hips and making a circular motion with your hands towards your toes, promoting flexibility and mobility in the lower body.",beginner,mobility,2026-01-03 11:56:03.798724+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3218.gif,BW
3219,scissor jumps (male),cardio,cardiovascular system,body weight,"[""quadriceps"",""hamstrings"",""calves""]","[""Stand with your feet shoulder-width apart."",""Jump off the ground and simultaneously cross your right leg in front of your left leg."",""As you land, quickly switch legs, crossing your left leg in front of your right leg."",""Continue alternating legs and jumping as quickly as possible."",""Repeat for the desired number of repetitions.""]",Scissor jumps are a plyometric cardio exercise that involves jumping and alternating the crossing of your legs in mid-air. This movement elevates the heart rate and challenges coordination and lower body strength.,intermediate,cardio,2026-01-03 11:43:44.207874+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3219.gif,BW
3220,astride jumps (male),cardio,cardiovascular system,body weight,"[""quadriceps"",""hamstrings"",""calves""]","[""Stand with your feet shoulder-width apart."",""Bend your knees and lower your body into a squat position."",""Jump explosively upwards, extending your legs and arms."",""While in the air, spread your legs apart and bring your arms out to the sides."",""Land softly with your feet shoulder-width apart, bending your knees to absorb the impact."",""Repeat for the desired number of repetitions.""]","Astride jumps (male) are a plyometric cardio exercise that involves jumping explosively from a squat position, spreading the legs and arms in the air, and landing softly. This movement targets the cardiovascular system while also engaging the quadriceps, hamstrings, and calves.",beginner,cardio,2026-01-03 11:56:03.95736+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3220.gif,BW
3221,half knee bends (male),cardio,cardiovascular system,body weight,"[""quadriceps"",""hamstrings"",""glutes""]","[""Stand with your feet shoulder-width apart."",""Bend your knees and lower your body down as if you were sitting back into a chair."",""Keep your chest up and your weight in your heels."",""Pause for a moment at the bottom, then push through your heels to return to the starting position."",""Repeat for the desired number of repetitions.""]","Half knee bends (male) are a bodyweight exercise that primarily targets the cardiovascular system while also engaging the quadriceps, hamstrings, and glutes. The movement involves bending the knees and lowering the body as if sitting back into a chair, then returning to standing. This exercise is often used for light cardio, warm-ups, or rehabilitation.",beginner,cardio,2026-01-03 11:56:04.140739+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3221.gif,BW
3222,semi squat jump (male),cardio,cardiovascular system,body weight,"[""quadriceps"",""hamstrings"",""calves""]","[""Stand with your feet shoulder-width apart."",""Bend your knees and lower your body into a squat position."",""Jump explosively, extending your hips and knees while swinging your arms for momentum."",""Land softly on the balls of your feet and immediately go into the next repetition."",""Repeat for the desired number of repetitions.""]","The semi squat jump is a plyometric exercise that targets the cardiovascular system while also engaging the quadriceps, hamstrings, and calves. It involves performing a partial squat followed by an explosive jump, making it effective for improving cardiovascular fitness, lower body power, and coordination.",intermediate,cardio,2026-01-03 11:56:04.356587+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3222.gif,BW
3223,star jump (male),cardio,cardiovascular system,body weight,"[""quadriceps"",""hamstrings"",""calves""]","[""Stand with your feet shoulder-width apart and your arms by your sides."",""Bend your knees slightly and jump up explosively."",""As you jump, spread your legs and extend your arms out to the sides, forming a star shape with your body."",""Land softly on the balls of your feet with your knees slightly bent."",""Repeat for the desired number of repetitions.""]","The star jump (male) is a plyometric cardio exercise that involves jumping explosively while spreading the arms and legs out to form a star shape in the air. It targets the cardiovascular system and also engages the quadriceps, hamstrings, and calves.",beginner,cardio,2026-01-03 11:56:04.536134+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3223.gif,BW
3224,jack jump (male),cardio,cardiovascular system,body weight,"[""quadriceps"",""calves""]","[""Stand with your feet together and your arms by your sides."",""Jump up, spreading your feet apart and raising your arms above your head."",""As you land, quickly jump back to the starting position."",""Repeat for the desired number of repetitions.""]","A dynamic bodyweight exercise that involves jumping with feet apart and arms overhead, then returning to the starting position. This movement elevates the heart rate and targets the cardiovascular system, with secondary emphasis on the quadriceps and calves.",beginner,cardio,2026-01-03 11:56:04.677919+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3224.gif,BW
3231,two toe touch (male),back,spine,body weight,"[""hamstrings"",""glutes""]","[""Stand with your feet shoulder-width apart and your arms extended out to the sides."",""Bend forward at the waist, keeping your back straight and your knees slightly bent."",""Reach down towards your toes with both hands, keeping your legs straight."",""Pause for a moment at the bottom, then slowly return to the starting position."",""Repeat for the desired number of repetitions.""]","The two toe touch (male) is a bodyweight exercise that primarily targets the spine, with secondary emphasis on the hamstrings and glutes. It involves bending forward at the waist to touch your toes, promoting flexibility and mobility in the posterior chain.",beginner,mobility,2026-01-03 11:56:05.191321+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3231.gif,BW
3234,hyght dumbbell fly,chest,pectorals,dumbbell,"[""shoulders""]","[""Lie flat on a bench with a dumbbell in each hand, palms facing each other."",""Extend your arms straight up over your chest, with a slight bend in your elbows."",""Keeping a slight bend in your elbows, lower the dumbbells out to the sides in a wide arc until you feel a stretch in your chest."",""Pause for a moment, then reverse the movement and bring the dumbbells back to the starting position."",""Repeat for the desired number of repetitions.""]",The hyght dumbbell fly is a chest exercise performed on a bench using dumbbells. It targets the pectoral muscles and also engages the shoulders. The movement involves lowering the dumbbells in a wide arc to stretch the chest and then bringing them back together above the chest.,intermediate,strength,2026-01-03 11:56:05.358853+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3234.gif,W
3235,cable assisted inverse leg curl,upper legs,hamstrings,cable,"[""glutes"",""calves""]","[""Adjust the cable machine so that the ankle attachment is at the lowest setting."",""Lie face down on the bench with your legs straight and the ankle attachment secured to your ankles."",""Hold onto the handles of the bench for stability."",""Keeping your upper body stationary, exhale and curl your legs up towards your glutes by flexing your knees."",""Pause for a moment at the top of the movement, squeezing your hamstrings."",""Inhale and slowly lower your legs back to the starting position."",""Repeat for the desired number of repetitions.""]","The cable assisted inverse leg curl is an exercise targeting the hamstrings, performed using a cable machine to provide resistance as you curl your legs toward your glutes while lying face down.",intermediate,strength,2026-01-03 11:56:05.511804+00,https://raw.githubusercontent.com/Jasonmrad1/MotionExercisesGifs/master/3235.gif,M
